reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,emojis,combined,hf_sentiment,hf_sentiment_label
1dc3a1ba-e1ca-4acb-a1ca-c8b2214f9625,Balanagu Karthik,good,5,0,unknown,2022-02-10 14:38:10,unknown,,good ,label_2,positive
47d6a1d1-aaad-4dac-8f23-de570d02783d,Tikie Johnson,this app works well for my bible study meetings. its very convienient.,5,0,5.9.3.4247,2022-02-22 17:25:36,5.9.3.4247,,this app works well for my bible study meetings. its very convienient. ,label_2,positive
cc3eff82-cb3b-44f1-9630-280c5a01c6b3,Krishna Kunal,good👍,5,0,5.9.1.3642,2022-02-05 04:13:13,5.9.1.3642,👍,good👍 👍,label_2,positive
23fdef27-3f0a-433b-9b20-48adee1b4c34,Fatiima Johra,good,3,0,unknown,2022-02-01 07:04:07,unknown,,good ,label_2,positive
acd84f55-6350-4794-a896-b915e6bab1db,sharmilla ramsewak,i looooooooooooove it,5,0,5.9.3.4247,2022-02-01 16:04:02,5.9.3.4247,,i looooooooooooove it ,label_2,positive
a3c264e6-d60d-4d58-b1c0-f54bbb934059,Pushpavalli Ganeshan,ok,3,0,5.9.3.4247,2022-02-02 23:44:44,5.9.3.4247,,ok ,label_1,neutral
16c1c579-e606-49c0-89bf-a4f6a2daec89,Vinuth Vinsuka,this is very very useful app for online education,5,0,5.9.1.3642,2022-02-26 14:58:02,5.9.1.3642,,this is very very useful app for online education ,label_2,positive
b25f9b21-36aa-46f9-915f-187a23eb182c,Ntsatsi Dingaan-Mokushane,great,4,0,5.9.3.4247,2022-02-25 08:18:37,5.9.3.4247,,great ,label_2,positive
b606fb6b-4f8b-4dfd-b9e8-4c23c8dafc0e,Nilufer Yesmin,this is very good app. ilove this app,5,0,unknown,2022-02-06 08:45:35,unknown,,this is very good app. ilove this app ,label_2,positive
f1ecf058-9a34-435f-ad5a-cb8dc36d28ec,SIDDHANT KUMAR PRADHAN,good.,3,0,unknown,2022-02-05 18:21:29,unknown,,good. ,label_2,positive
538cc7bf-51c6-481b-9980-d2f8e4f47d02,mahbuba 735,very goof,5,0,unknown,2022-02-22 02:35:38,unknown,,very goof ,label_0,negative
11b7c602-ed2b-4181-8fc3-683e18d58eea,Benson Mondido,very helpful,5,0,unknown,2022-02-07 12:40:21,unknown,,very helpful ,label_2,positive
3f0153b5-96cb-46ae-acf5-df0d7dc565fc,Andrea Lowry,great ***** still working as well as ever for me. *****,5,0,5.9.3.4247,2022-02-24 13:25:55,5.9.3.4247,,great ***** still working as well as ever for me. ***** ,label_2,positive
3ffc96ee-f268-4175-981a-e35ff3e1859a,Asimkumar Mallik,good👍,5,0,5.8.6.3139,2022-02-12 14:29:35,5.8.6.3139,👍,good👍 👍,label_2,positive
02aa355c-1f6a-4748-a350-38330bc09bbd,Loveleen Rani,i like app zoom,5,0,5.9.3.4247,2022-02-05 03:36:57,5.9.3.4247,,i like app zoom ,label_2,positive
21236e46-bd20-4080-96f1-ada961a9bf7e,Nur Hikmah,sangat puas,5,0,5.9.1.3642,2022-02-05 16:09:29,5.9.1.3642,,sangat puas ,label_1,neutral
6261e83d-f237-4779-942f-4071eed68a0d,Nirosha Sandamali,excllent,5,0,5.8.6.3139,2022-02-15 11:39:22,5.8.6.3139,,excllent ,label_1,neutral
afdd7aad-a237-4f9b-ad1a-8c1687fbac64,Gamer Zone,this is not working,1,0,5.9.3.4247,2022-02-04 02:59:03,5.9.3.4247,,this is not working ,label_0,negative
94f3bfb5-0d21-465c-8c45-397ea069a8b8,Emz Bugaoisan,excellent,5,0,5.9.3.4247,2022-02-18 06:04:32,5.9.3.4247,,excellent ,label_2,positive
8775ab18-3aba-4910-9c06-5c9f6898fd6f,1 Farhan,great experience 😄,4,0,5.9.1.3642,2022-02-04 03:21:14,5.9.1.3642,😄,great experience 😄 😄,label_2,positive
6f82df5e-bd0b-4de9-aa7b-8731a992ce6e,Fouziya Begum,teaching others make easier,3,0,unknown,2022-02-15 07:11:50,unknown,,teaching others make easier ,label_2,positive
a952b978-ee1b-45ee-bb1f-3c8c45081b53,Yadunath Bhosale,satisfactory,4,0,5.9.3.4247,2022-02-11 06:11:17,5.9.3.4247,,satisfactory ,label_2,positive
e74d4759-76e9-4561-9a53-796f344d6e39,Marilet Dakila,thank you so much100%,5,0,5.9.1.3642,2022-02-20 03:48:16,5.9.1.3642,,thank you so much100% ,label_2,positive
7bcb0a9c-9885-4f1d-ad1c-c73a33fc16cf,Panikaysikay Sa kinabuhi,very nice,5,0,5.9.3.4247,2022-02-09 05:59:12,5.9.3.4247,,very nice ,label_2,positive
64261040-710c-4b06-95a1-0275a4f74640,39 Dravid Rohit,this app is so nice app for studying and i like this app,5,0,unknown,2022-02-02 07:39:49,unknown,,this app is so nice app for studying and i like this app ,label_2,positive
3b38d010-cef4-4655-8f5e-4f5c87b5f295,Amahle Mbatha,"this app sucks because it didnt allow for me to actually upload it onto my pc it immediately downloaded on my phone. like, i wouldnt be wanting to download it on my pc if i actually wanted it on my phone. zoom sucks !!!!!!!!!!!!",1,9,5.9.3.4247,2022-02-16 12:12:32,5.9.3.4247,,"this app sucks because it didnt allow for me to actually upload it onto my pc it immediately downloaded on my phone. like, i wouldnt be wanting to download it on my pc if i actually wanted it on my phone. zoom sucks !!!!!!!!!!!! ",label_0,negative
3009bfcc-ae6e-46c6-a714-4c2613b7450e,Anil Wankhade,jay rcm all,5,0,5.9.1.3642,2022-02-02 10:13:42,5.9.1.3642,,jay rcm all ,label_1,neutral
740faaac-85e2-44b0-a4d0-2eb58723bc1f,Swati Sharma,ok,3,0,5.9.3.4247,2022-02-10 18:06:35,5.9.3.4247,,ok ,label_1,neutral
37dd5dba-d63c-419c-bf6f-307d3469a5e4,Mist Bilkis,please add virtual background option . i hope this option will be given in the next update. then i will give five stars.,3,14,5.9.3.4247,2022-02-02 09:14:56,5.9.3.4247,,please add virtual background option . i hope this option will be given in the next update. then i will give five stars. ,label_2,positive
8faa3f0e-4487-4182-877e-6630c581cee3,Gurmit Dhillon,nice and good app,5,0,5.9.1.3642,2022-02-07 04:44:34,5.9.1.3642,,nice and good app ,label_2,positive
afd4c7eb-d691-4f02-8b5b-233e944587e5,Shain Khandkar,nice app,5,0,unknown,2022-02-17 12:59:31,unknown,,nice app ,label_2,positive
d0a75396-b9f0-426d-8fdf-589b69159327,sudam lendare,nice,5,0,5.7.4.1585,2022-02-15 09:32:28,5.7.4.1585,,nice ,label_2,positive
529a8913-6dd1-454c-90b4-b2630bc735cb,Ruksana Lakhajiwala,👍🙂,5,0,5.9.3.4247,2022-02-14 02:49:33,5.9.3.4247,👍🙂,👍🙂 👍🙂,label_2,positive
d79780e3-e3ac-468c-b220-32a5d3f165dc,Jyoti Gaba,i think this app is so useful thankyou so much,5,0,5.9.1.3642,2022-02-09 15:06:34,5.9.1.3642,,i think this app is so useful thankyou so much ,label_2,positive
74e1a0e4-6eac-4d09-bdef-eb81430ba4bc,Prashant ઓઝા,best of best,5,0,5.9.1.3642,2022-02-06 06:29:01,5.9.1.3642,,best of best ,label_2,positive
1820ba1c-9467-4d4a-b098-3b4d02f64a8a,Archit Sharma,good,4,0,unknown,2022-02-01 05:00:19,unknown,,good ,label_2,positive
6ccdfc20-5b21-43f5-94c1-34bbfa8b0478,Tajriyan anher Riya,nice app,5,0,unknown,2022-02-07 05:06:19,unknown,,nice app ,label_2,positive
6bd3e9a0-1299-414f-b3a5-59f67152f68c,Anil Mane,their is not virtuval background,5,0,5.9.1.3642,2022-02-04 15:36:54,5.9.1.3642,,their is not virtuval background ,label_1,neutral
da5d8a84-cf9d-45d1-9fb5-74f62ccfcab9,Wendy Nkosi,i love this app,5,0,5.7.6.1900,2022-03-06 07:52:25,5.7.6.1900,,i love this app ,label_2,positive
c4e99449-8a21-4df5-8d0b-c835878e3229,Liyakat ali Khan,very good aap,5,0,unknown,2022-03-05 15:50:18,unknown,,very good aap ,label_2,positive
a9cdc97f-635c-4c8b-a55e-3e12f3ffa198,Sheikhpura nitish Raj Bihar,paroglam zoom app,5,0,5.8.1.2403,2022-03-05 14:24:08,5.8.1.2403,,paroglam zoom app ,label_1,neutral
11c1a117-9a06-446a-83cb-a51b46922f24,Rara Devina Adindaru Suryoatmojo,"fyi, if you have some trouble to sign in on mobile phone (at least on my phone), you need to be older than 15 years old",4,0,5.9.6.4756,2022-03-04 13:12:51,5.9.6.4756,,"fyi, if you have some trouble to sign in on mobile phone (at least on my phone), you need to be older than 15 years old ",label_0,negative
a549ea7a-06ac-4d95-85e7-2bf81bb74e84,Bala Mp,v.bad,1,0,5.7.3.1498,2022-03-13 06:47:25,5.7.3.1498,,v.bad ,label_0,negative
70dd6a7d-5ac8-4db6-943f-5cd9c57618db,Ashmith V,worst,1,0,unknown,2022-03-14 11:36:59,unknown,,worst ,label_0,negative
f548f702-88b3-402a-ac4f-92f3bbf92bd4,Andrew Ferreras,"zoom app suck on phone, automatically opens cam when joining even i toggle off cam, presentation becomes black if i go to other apps, can't even have a small window when multitasking, bruh moment zoom",1,4,5.9.6.4756,2022-03-23 09:22:45,5.9.6.4756,,"zoom app suck on phone, automatically opens cam when joining even i toggle off cam, presentation becomes black if i go to other apps, can't even have a small window when multitasking, bruh moment zoom ",label_0,negative
b6adf43d-5ad4-42f3-956a-0a9c10c8efd4,Zeina Hazem,zoom is amazing it is a really good app for covid and that i can't meat my friends in real life but in zoom when i do zoom with my family or friend it feels like we are in real life meaning each other,5,5,5.10.1.5163,2022-03-27 05:03:13,5.10.1.5163,,zoom is amazing it is a really good app for covid and that i can't meat my friends in real life but in zoom when i do zoom with my family or friend it feels like we are in real life meaning each other ,label_2,positive
4fde841b-10bf-4c8b-86df-935004d72c16,Levi Olal,good,5,0,5.10.1.5163,2022-03-25 14:53:13,5.10.1.5163,,good ,label_2,positive
3c3b183d-1d64-41b3-8e4b-43182744b10f,lakshmipriya udaygiri,ver nice to join meeting,5,0,5.9.6.4756,2022-03-26 09:56:42,5.9.6.4756,,ver nice to join meeting ,label_2,positive
7ffcc4d6-bbd8-4bd0-bc8c-bfad8af32fdc,Ram Prasad,nice experience,5,0,unknown,2022-03-22 05:46:44,unknown,,nice experience ,label_2,positive
38b48896-5b6e-4536-8125-ac7e3f1f9b5c,IMRAT LAL Dhurve,this is very good app for meeting.,4,0,5.9.6.4756,2022-03-02 14:06:12,5.9.6.4756,,this is very good app for meeting. ,label_2,positive
4e6352af-73e3-4903-bf3f-10a63c812699,Thio Freeson Raoh,good one.,1,0,unknown,2022-03-25 14:25:22,unknown,,good one. ,label_2,positive
642a42b5-01ea-41d1-bb02-db94368ee81f,superlol jimmy,good,5,0,5.4.6.812,2022-03-01 20:53:29,5.4.6.812,,good ,label_2,positive
f5d5bf80-ba98-42de-a726-6498ceda406c,Nalin amara Parilti,so horrible. when i'm sigh in it doesn't work we try again with my dad i can't believe this don't install this app until you have some online school. only my friends,1,1,5.9.6.4756,2022-03-04 20:37:45,5.9.6.4756,,so horrible. when i'm sigh in it doesn't work we try again with my dad i can't believe this don't install this app until you have some online school. only my friends ,label_0,negative
cef8abe5-752a-4595-9d31-f82d4903dba6,DEBORAH MENSAH,good,5,0,5.9.6.4756,2022-03-15 23:25:27,5.9.6.4756,,good ,label_2,positive
6d11c188-060e-47c6-b21e-346979892b19,Alex P. Conde,loading can't download,4,0,unknown,2022-03-16 02:22:03,unknown,,loading can't download ,label_0,negative
5d76c203-a8a6-4688-9ed7-c059e18df7f3,Sesham Daniel,supper warking the,5,0,unknown,2022-03-24 13:36:15,unknown,,supper warking the ,label_1,neutral
b041ab74-a3eb-4ffe-bfab-a45256ee64f4,Aye Zar Zar Aung,great.,5,0,5.9.3.4247,2022-03-15 08:35:16,5.9.3.4247,,great. ,label_2,positive
f00ee31d-8797-4f72-b668-6ad5d251988e,reema sahu,very nice app because in this lock down my child cannot study but this zoom app helped him in the online class.,5,0,5.9.6.4756,2022-03-31 06:29:41,5.9.6.4756,,very nice app because in this lock down my child cannot study but this zoom app helped him in the online class. ,label_2,positive
919b8f98-da49-4fcc-ad62-da0ec8bff0ed,Swapnali Borah,holi and help full program,5,0,5.8.3.2634,2022-03-14 15:13:39,5.8.3.2634,,holi and help full program ,label_1,neutral
a41e7ba5-1759-4e92-b631-4b81d9cc284f,Moses Opuoru,good,5,0,unknown,2022-03-21 10:58:51,unknown,,good ,label_2,positive
2e06825a-30d3-46ae-a4c1-3c5a92492e7f,Mark Sutter,mkk.,2,0,5.9.3.4247,2022-03-01 19:01:08,5.9.3.4247,,mkk. ,label_1,neutral
b82fa1a2-e684-4aaa-8cd1-2fe4d7d67c71,Tazninjahan Nipa,good satisfied,5,0,5.9.6.4756,2022-03-09 08:57:48,5.9.6.4756,,good satisfied ,label_2,positive
36e4faaf-978a-4e20-ad57-03a89cba1115,Cristal Watson,i can hear well and see well,4,0,5.9.6.4756,2022-03-11 18:39:13,5.9.6.4756,,i can hear well and see well ,label_2,positive
4183f0f9-ed62-4efb-b3a6-84e53a984dbc,Ansab Hashmi,good,5,0,unknown,2022-03-05 11:27:37,unknown,,good ,label_2,positive
fdf60202-4b1b-4c43-abe6-7c3891255587,Haritha,amazing,5,0,5.9.6.4756,2022-03-25 08:20:55,5.9.6.4756,,amazing ,label_2,positive
5cbd6c30-67b5-4562-a131-da7abeedc9fa,sanjay mohanty,when i mute my voice go still to teachers and students,1,0,5.9.6.4756,2022-03-11 05:27:34,5.9.6.4756,,when i mute my voice go still to teachers and students ,label_1,neutral
791a2123-e1be-40d5-8ba5-34a9836d2b50,JaquarzOP,i liek joom,5,0,5.7.6.1900,2022-03-17 07:35:02,5.7.6.1900,,i liek joom ,label_1,neutral
1cf195e8-6f96-41b0-ba9c-24271479796f,Musturu Venkatesh,nice,5,0,unknown,2022-03-09 04:39:04,unknown,,nice ,label_2,positive
001c3b0a-bfc2-4664-ba13-90929822aba5,Britney Rose Basay Laride,so loading,2,0,5.9.6.4756,2022-03-19 07:33:53,5.9.6.4756,,so loading ,label_1,neutral
1a5c5636-da75-459d-8e5f-7429edd69787,Sandra “Starr Vargas” Paredes,a great way to communicate with my primary doctor and my psychiatrist.,5,0,5.9.6.4756,2022-03-23 20:38:36,5.9.6.4756,,a great way to communicate with my primary doctor and my psychiatrist. ,label_2,positive
a35bad77-1403-4125-9981-109d440186b4,Subhashini Subhashini,యోగ్యమైన,1,0,5.9.6.4756,2022-03-16 05:02:41,5.9.6.4756,,యోగ్యమైన ,label_1,neutral
d18bc097-4468-4736-9432-495d79d3955b,Dendi Phaneedar reddy,it was good app but it uses more data,2,0,5.9.6.4756,2022-03-19 09:27:23,5.9.6.4756,,it was good app but it uses more data ,label_2,positive
9e788683-9286-4e81-85d6-b5d3f7550a05,udayakumar udayakumar,awesome,3,0,5.6.4.1862,2022-03-02 08:27:14,5.6.4.1862,,awesome ,label_2,positive
87269b9c-70ac-4d2a-be25-a781cb4d3c02,VAIBHAV SINGH,it's easy way for meeting,2,0,unknown,2022-03-03 14:13:56,unknown,,it's easy way for meeting ,label_2,positive
ac085ee9-7cec-4dc0-8c2d-f03e6436faf5,Shanthi Bhomiraj,worst app....i hate this.....,1,0,5.10.1.5163,2022-03-28 11:41:59,5.10.1.5163,,worst app....i hate this..... ,label_0,negative
4f1950a2-8c75-42be-885a-c9b48371c86d,Ali P.S,super,5,0,5.4.7.946,2022-03-18 14:16:45,5.4.7.946,,super ,label_1,neutral
0979d84d-23c0-4056-9f51-df60bb6f2170,Charles Janga Sr,cool surfing. just easy steps to follow and you're set.,5,1,5.9.6.4756,2022-03-05 18:11:00,5.9.6.4756,,cool surfing. just easy steps to follow and you're set. ,label_2,positive
bff01ce9-28ba-41c9-818b-3575dc822831,Anand Wakode,nice,5,0,5.9.1.3642,2022-03-19 04:36:21,5.9.1.3642,,nice ,label_2,positive
988fa660-2dd9-4ff6-803f-9e639bd88bae,Alexes Tupaz,my zoom in phone keeps on freezing even tho my internet is fast,1,0,5.10.1.5163,2022-03-28 06:21:24,5.10.1.5163,,my zoom in phone keeps on freezing even tho my internet is fast ,label_0,negative
18500d15-f6b7-4a23-aa54-9a6911f16531,Prasand Lal,y. m for a good idea to ha we are,3,0,unknown,2022-03-09 14:05:05,unknown,,y. m for a good idea to ha we are ,label_2,positive
2332f802-fce2-4575-a329-6ae631a69bee,HDEV,terlalu bagus untuk kejelekan aku,1,0,unknown,2022-03-24 02:06:14,unknown,,terlalu bagus untuk kejelekan aku ,label_1,neutral
dae6c7a9-dfee-449e-a950-b56325635fc9,Nzinga “Queen Nzinga” Queen,stupid chime sound everytime someone enters is so annoying. there is no clear instructions on how to turn it off. had to leave. don't know why these so called new technologies have to be so difficult,1,8,5.9.6.4756,2022-03-24 18:58:46,5.9.6.4756,,stupid chime sound everytime someone enters is so annoying. there is no clear instructions on how to turn it off. had to leave. don't know why these so called new technologies have to be so difficult ,label_0,negative
919de190-1a13-4328-ab69-d68c6e13021a,Khola Devidas,app is super to watch online class,5,0,unknown,2022-03-12 03:40:26,unknown,,app is super to watch online class ,label_2,positive
c831f5f2-1714-4b2a-8e32-f85b4fafa0b8,SUHASINI I S,its just amazing😍,5,0,5.10.1.5163,2022-03-26 04:17:29,5.10.1.5163,😍,its just amazing😍 😍,label_2,positive
2507458c-10be-409b-bead-b43b8fab28f9,Royal Friend,good,5,0,unknown,2022-03-03 13:26:41,unknown,,good ,label_2,positive
a1847b18-6c2f-44b6-8550-bc3c13c5fcb3,Sunanada Khanra,not so well but some time deserve the star,5,0,5.9.6.4756,2022-03-10 16:40:22,5.9.6.4756,,not so well but some time deserve the star ,label_1,neutral
e4210517-608a-4b0f-829e-19852a381161,Ashton Joemat,this was the worst expirence ever i had to have class with this app and even though i have internet and the signal was strong everytime i tried to join a class it leaves the call,1,1,5.9.6.4756,2022-03-28 09:51:35,5.9.6.4756,,this was the worst expirence ever i had to have class with this app and even though i have internet and the signal was strong everytime i tried to join a class it leaves the call ,label_0,negative
a6d1fa6d-45f2-4a7b-858f-09838631e6f1,Tanha Islam (Neha),supper,5,0,5.9.6.4756,2022-03-16 19:14:31,5.9.6.4756,,supper ,label_1,neutral
7c71be65-4627-46d1-8efd-e0ff403429e5,Mercia Leburu -Tsawane,excellence,5,0,5.8.6.3139,2022-03-16 18:44:40,5.8.6.3139,,excellence ,label_2,positive
1d099071-bcc9-4cf9-a7fc-155b198ab066,Rashmi Chourasia,this app is student usefull,5,0,unknown,2022-03-15 03:58:03,unknown,,this app is student usefull ,label_2,positive
6a43b435-dc64-49e0-8fa0-9599e36a3059,Felecia Stephenson,great,4,0,5.9.6.4756,2022-03-11 14:40:49,5.9.6.4756,,great ,label_2,positive
cc605b05-ffe9-4526-843e-2c1c78bb9e9b,dipanshu,working is best,5,0,unknown,2022-03-02 14:12:57,unknown,,working is best ,label_2,positive
72ae8354-f2cf-428c-a6e6-23a26046ec6b,Ramabai Kamthe,best ap,5,0,5.9.6.4756,2022-03-21 04:00:02,5.9.6.4756,,best ap ,label_2,positive
b621e6ae-955f-4755-8a31-6f6fb4833101,Sitoo Thakur,very good app,5,0,5.9.6.4756,2022-03-24 14:04:41,5.9.6.4756,,very good app ,label_2,positive
d5b911ee-1419-4b73-ba14-90a25b56f06f,Iram Gulzar,"this app is realy useful for many things such as online class business classes and more, this app is for every one well i think. i love this app its a great app.",5,0,5.8.3.2634,2022-03-28 08:34:27,5.8.3.2634,,"this app is realy useful for many things such as online class business classes and more, this app is for every one well i think. i love this app its a great app. ",label_2,positive
ba9703ab-72c1-4c97-af44-a3ff22648a94,RAJUMASTER'S RISEANDSHINE,nice,5,0,unknown,2022-03-21 01:35:54,unknown,,nice ,label_2,positive
5b945165-01b1-4a47-8327-c15e7c4de201,K Whittington,superb...grateful zoom helped us through the worst of times,5,0,unknown,2022-03-03 23:41:09,unknown,,superb...grateful zoom helped us through the worst of times ,label_2,positive
b9022b48-8c99-4e93-806f-cb3e83e46a60,S. Logesh Waran,i am 😭student,1,0,5.9.3.4247,2022-03-07 13:54:45,5.9.3.4247,😭,i am 😭student 😭,label_0,negative
4395c4f7-4a0e-4404-a962-f41044ab047e,Tanisha Kumari,❣️,5,0,5.9.6.4756,2022-03-17 03:01:00,5.9.6.4756,❣,❣️ ❣,label_2,positive
e78b8420-1bd3-4baf-8cd8-2e9ea94ac344,Omolu Ruth,can't update or even install now. but have been very helpful from d start until now,3,0,unknown,2022-03-31 17:04:19,unknown,,can't update or even install now. but have been very helpful from d start until now ,label_2,positive
acc015b3-3d3c-4b80-9bff-6b6fab0c88e8,Phyo Sein,good,4,0,5.9.6.4756,2022-03-10 03:50:34,5.9.6.4756,,good ,label_2,positive
d2955427-6bb9-4f47-878d-9b8b1d705bbc,Ramon Thomas,zoom is the best,5,0,unknown,2022-03-24 23:59:31,unknown,,zoom is the best ,label_2,positive
757f9eee-6cef-4ba7-bcaa-83029e158d7d,Letest vidios chanal Maurya,nice ravan,5,0,unknown,2022-03-16 08:05:44,unknown,,nice ravan ,label_2,positive
fc950937-e72d-49ec-99e7-d76868b3e2c0,DJ NIRMAL SITAMARHI N S M OFFICIAL,nice,5,0,5.9.1.3642,2022-03-19 13:39:26,5.9.1.3642,,nice ,label_2,positive
39884d04-9414-4030-bbe4-a65d59073120,Himanshu Vaidya,good,4,0,5.9.1.3642,2022-03-12 08:08:02,5.9.1.3642,,good ,label_2,positive
5dd9baeb-6ae5-4e60-9e36-cff5771a3cd9,Md Sumon,what's up,5,0,unknown,2022-03-15 05:55:40,unknown,,what's up ,label_1,neutral
68523677-594c-4c7e-8d2d-3fe864c4f7d7,John Roddy,to use and understand zoom clearly a tablet or full computer might be needed,1,1,5.9.6.4756,2022-03-22 19:27:25,5.9.6.4756,,to use and understand zoom clearly a tablet or full computer might be needed ,label_1,neutral
798eaaad-b3b9-4d6f-a22f-f82e679155d0,Chima Simon,good,3,0,5.8.4.2783,2022-03-06 11:46:49,5.8.4.2783,,good ,label_2,positive
368f4ae0-50bd-4f97-9479-d67e60d40ba8,Elis Ainemukama,failed to download,1,0,unknown,2022-03-15 05:39:21,unknown,,failed to download ,label_0,negative
b05a3b8e-7c4d-4181-a191-1b27cbe23c84,zainab rahman,so useful especially during pendamic,5,0,unknown,2022-03-31 15:52:52,unknown,,so useful especially during pendamic ,label_2,positive
247e3154-2824-4971-8201-2fafd7804ae5,Tina Roy,not much bad...,5,0,5.9.1.3642,2022-03-15 10:59:22,5.9.1.3642,,not much bad... ,label_2,positive
3f9b48d1-b549-44d2-95da-65e32d18e166,Kevin Redgate,"forced by this process to give it one star; but it does not deserve even that. useless. waited over 10 mins for the host to start the meeting; which the host had already done. left and rejoined the meeting, only to receive a message that the host had another meeting in progress. after a further ten minutes, finally joined the meeting...but no audio either way; could not hear others in the meeting, or be heard by others in the meeting.",1,0,5.9.6.4756,2022-03-23 19:58:14,5.9.6.4756,,"forced by this process to give it one star; but it does not deserve even that. useless. waited over 10 mins for the host to start the meeting; which the host had already done. left and rejoined the meeting, only to receive a message that the host had another meeting in progress. after a further ten minutes, finally joined the meeting...but no audio either way; could not hear others in the meeting, or be heard by others in the meeting. ",label_0,negative
5184c8f7-2b9f-4137-90a5-c6bddcd93b21,Evangelist Lauras Basinskas,great app,5,0,5.8.4.2783,2022-03-19 03:39:25,5.8.4.2783,,great app ,label_2,positive
886cb7cb-7369-4ec5-a2dc-ac8d94d89861,Sudhir Pawar,sudhir dinesh pawar,4,0,5.9.6.4756,2022-03-23 17:14:06,5.9.6.4756,,sudhir dinesh pawar ,label_1,neutral
4e988aca-b7be-4fb2-82e4-c8fd2e9d2aac,Micheal Wigmore,works well for me,5,0,5.9.6.4756,2022-03-22 07:49:18,5.9.6.4756,,works well for me ,label_2,positive
62dab2e9-7acf-4072-9310-8a722334a184,Ravi Patel,rgbi,3,0,5.9.0.3502,2022-03-02 04:10:56,5.9.0.3502,,rgbi ,label_1,neutral
89110d64-1125-45f3-8165-356eb71374b5,Preeti Sonawane,very good,5,0,5.9.3.4247,2022-03-28 03:54:24,5.9.3.4247,,very good ,label_2,positive
c41c61dc-a4dc-4c25-b526-34e820442d93,Yusuf Hamid,kind of good for meeting,2,0,unknown,2022-03-06 12:31:30,unknown,,kind of good for meeting ,label_2,positive
cfd9ec2f-e640-46a3-a729-8ed8007ff928,Vijay Kumar,excellent,5,0,5.6.0.1592,2022-03-27 11:33:43,5.6.0.1592,,excellent ,label_2,positive
e2d9ad18-9e03-4a23-a1b8-c49cf9968fdd,Zozo Zai,incredible,5,0,unknown,2022-03-19 16:45:00,unknown,,incredible ,label_2,positive
109f436e-a9c7-4acf-b6cb-100393b21456,Gulnaz Murtaza,good,5,0,5.9.3.4247,2022-03-03 19:33:26,5.9.3.4247,,good ,label_2,positive
1ace4956-fca0-4f59-a637-2b118910644f,Samrat Nath,👍 beautiful app,5,0,5.10.1.5163,2022-03-29 12:00:19,5.10.1.5163,👍,👍 beautiful app 👍,label_2,positive
6defafae-aa04-4c86-89e4-5189b249cf92,Matteo Alexander,it would not let me get the filters even though i'm using android 8.1 and my zoom is updated. uninstalled it to see what happens if i install it again :(,3,5,5.9.6.4756,2022-03-21 11:56:16,5.9.6.4756,,it would not let me get the filters even though i'm using android 8.1 and my zoom is updated. uninstalled it to see what happens if i install it again :( ,label_0,negative
2501df89-c9ff-4971-a13d-2c36e04de6a5,Pinku rudra,so nice,5,0,5.9.6.4756,2022-03-15 14:47:47,5.9.6.4756,,so nice ,label_2,positive
9e602d66-84ee-4083-a5af-4784a6be3deb,Doraisamy Vedhamanickam,soo good,4,0,5.9.6.4756,2022-03-02 11:11:36,5.9.6.4756,,soo good ,label_2,positive
9f90ec51-7a57-45b9-857b-6719a34b6ec7,Raman Raman,hari,1,0,unknown,2022-03-09 15:24:09,unknown,,hari ,label_1,neutral
c08ac150-db6f-4645-8827-58768826852e,Syed Sakibctg4,not sure,5,0,5.9.6.4756,2022-03-18 08:53:02,5.9.6.4756,,not sure ,label_1,neutral
f7f525ab-287c-41b1-8b39-8537976a3650,Philip Bohwasi,good,5,0,unknown,2022-03-24 08:28:25,unknown,,good ,label_2,positive
dd38b1ae-9710-4e72-8ccd-d7ef15ef0599,Elisha Towers,it takes to long to set up and keep it going.,2,0,unknown,2022-03-28 23:49:43,unknown,,it takes to long to set up and keep it going. ,label_0,negative
5871004e-9c23-4bf5-9488-93b01c101097,ForeverKiara :3,"i like this app a lot. it is very convenient and possesses of several important features. if you use this for meetings for school and are in a need to screen share then, this app is perfect. sometimes you might get disconnected but it happens due to poor internet connection. apart from that, i would totally recommend this app. i have used it from 2020 and still using it for my online/virtual classes..",4,9970,5.9.6.4756,2022-03-02 13:35:30,5.9.6.4756,,"i like this app a lot. it is very convenient and possesses of several important features. if you use this for meetings for school and are in a need to screen share then, this app is perfect. sometimes you might get disconnected but it happens due to poor internet connection. apart from that, i would totally recommend this app. i have used it from 2020 and still using it for my online/virtual classes.. ",label_2,positive
2f14507d-9f97-4f53-aa8b-85ea234ac277,Nahidul Alam,good app,4,0,unknown,2022-03-06 13:20:16,unknown,,good app ,label_2,positive
9431fc81-472a-4937-95b8-742720c9cabd,Gehad Dairawan,the best so far,5,0,5.9.3.4247,2022-03-03 07:26:54,5.9.3.4247,,the best so far ,label_2,positive
f950ec04-2414-4b34-9174-885a71074d5f,Autumn Britton,"works great for me 99,% of the time",5,0,5.9.6.4756,2022-03-21 13:37:26,5.9.6.4756,,"works great for me 99,% of the time ",label_2,positive
